Group,Site,Intercept,Slope
Plants,Jornada_GS,0.005617891,-79.87974834
Plants,Jornada_GS,0.001704478,-136.8364472
Plants,Jornada_GS,0.012213078,-50.97641591
Plants,Jornada_GS,0.008835806,-65.7233603
Plants,Jornada_GS,0.01079609,-61.78206096
Plants,Jornada_GS,0.062910794,-26.76113169
Plants,Jornada_GS,0.00202016,-153.79825
Plants,Jornada_GS,0.005047926,-68.4268693
Plants,Jornada_GS,0.008349513,-66.66499239
Plants,Jornada_GS,0.003309129,-96.01364878
Plants,Jornada_GS,0.022886431,-33.80069213
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.011243715,-51.79278219
Plants,Jornada_GS,0.023764147,-38.21695565
Plants,Jornada_GS,0.00327439,-102.8326201
Plants,Jornada_GS,0.001989534,-176.4300936
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.021814899,-41.92145124
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.00241263,-172.1053065
Plants,Jornada_GS,0.011826188,-55.81949708
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.003267035,-105.749434
Plants,Jornada_GS,0.006093871,-77.20792777
Plants,Jornada_GS,0.007728398,-58.09190822
Plants,Jornada_GS,0.001944577,-152.4063934
Plants,Jornada_GS,0.001781083,-180.6589901
Plants,Jornada_GS,0.00215592,-145.7789808
Plants,Jornada_GS,0.001822471,-177.9160732
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.001828394,-192.5277356
Plants,Jornada_GS,0.001875121,-205.9821546
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.001782169,-174.3826557
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002311263,-133.7128499
Plants,Jornada_GS,0.002510687,-149.4987591
Plants,Jornada_GS,0.008863346,-60.65212801
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.001840253,-207.6402526
Plants,Jornada_GS,0.00209937,-161.6467396
Plants,Jornada_GS,0.002552074,-114.0547419
Plants,Jornada_GS,0.001863759,-174.2240741
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.001741168,-158.4793175
Plants,Jornada_GS,0.003722671,-89.01131715
Plants,Jornada_GS,0.001831,-155.2664428
Plants,Jornada_GS,0.001578582,-20.30819633
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002346913,-188.0721172
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.019182049,-46.39755681
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.009648043,-60.04881971
Plants,Jornada_GS,0.004883302,-82.76588905
Plants,Jornada_GS,0.00391474,-89.15191813
Plants,Jornada_GS,0.004988146,-75.6476272
Plants,Jornada_GS,0.004190943,-68.78742208
Plants,Jornada_GS,0.004007744,-82.33500657
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002354574,-147.4573943
Plants,Jornada_GS,0.003267803,-93.81061328
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002300943,-126.1445311
Plants,Jornada_GS,0.002532352,-110.0390157
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.003371827,-96.90059411
Plants,Jornada_GS,0.01760817,-44.12645577
Plants,Jornada_GS,0.007720826,-61.6497348
Plants,Jornada_GS,0.001578582,-20.30819633
Plants,Jornada_GS,0.001835837,-27.94419526
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.001728307,-153.6698679
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.021480295,-40.65856025
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002547909,-142.1718001
Plants,Jornada_GS,0.001991716,-180.9592521
Plants,Jornada_GS,0.001944718,-158.3499296
Plants,Jornada_GS,0.010476006,-56.11838606
Plants,Jornada_GS,0.009214057,-59.18841862
Plants,Jornada_GS,0.002077317,-168.6897682
Plants,Jornada_GS,0.001784837,-177.9162848
Plants,Jornada_GS,0.001766498,-129.456506
Plants,Jornada_GS,0.009522235,-62.62535147
Plants,Jornada_GS,0.002058606,-101.2749372
Plants,Jornada_GS,0.007593398,-73.01735979
Plants,Jornada_GS,0.001893385,-160.5956753
Plants,Jornada_GS,0.002019699,-116.7134277
Plants,Jornada_GS,0.005911611,-60.71200387
Plants,Jornada_GS,0.001754833,-185.1864676
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002545827,-127.8940212
Plants,Jornada_GS,0.019938386,-44.70101355
Plants,Jornada_GS,0.008792802,-51.57416967
Plants,Jornada_GS,0.018961703,-39.58016116
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.004481813,-71.33015201
Plants,Jornada_GS,0.001733425,-173.7377125
Plants,Jornada_GS,0.002604754,-136.6054289
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.002385452,-145.5313799
Plants,Jornada_GS,0.002072162,-184.6210076
Plants,Jornada_GS,0.002116396,-148.9140692
Plants,Jornada_GS,0.002081409,-103.0274059
Plants,Jornada_GS,0.00223228,-139.5468489
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,NA,NA
Plants,Jornada_GS,0.00182837,-188.117207
Plants,Jornada_GS,0.001748735,-206.9765616
Plants,Jornada_GS,0.002108813,-157.7091113
Plants,Jornada_GS,0.001984598,-170.060942
Plants,Jornada_GW,0.011220711,-40.11853648
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.010890376,-47.4648749
Plants,Jornada_GW,0.002550626,-144.0551139
Plants,Jornada_GW,0.002582541,-104.3362704
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002984817,-93.56206002
Plants,Jornada_GW,0.010532937,-40.88568518
Plants,Jornada_GW,0.010526961,-46.04156809
Plants,Jornada_GW,0.009650682,-56.35274268
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002601565,-108.2421934
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002886909,-140.4678989
Plants,Jornada_GW,0.004630911,-83.10477446
Plants,Jornada_GW,0.002858067,-111.4016712
Plants,Jornada_GW,0.294776735,-4.819873804
Plants,Jornada_GW,0.002529547,-45.75463228
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.003365997,-93.67230003
Plants,Jornada_GW,0.002746294,-140.7527145
Plants,Jornada_GW,0.003024866,-116.1256109
Plants,Jornada_GW,0.007673891,-55.96007463
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002106994,-8.422181696
Plants,Jornada_GW,0.002790648,-98.65974126
Plants,Jornada_GW,0.007743541,-67.75777475
Plants,Jornada_GW,0.002938363,-103.8679564
Plants,Jornada_GW,0.064234297,-23.38241844
Plants,Jornada_GW,0.002631109,-159.8308781
Plants,Jornada_GW,-0.002145017,0.564378742
Plants,Jornada_GW,0.044808299,-24.21983955
Plants,Jornada_GW,0.014781505,-36.54707459
Plants,Jornada_GW,0.002582068,-107.6200469
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.013750315,-37.62069652
Plants,Jornada_GW,0.003246321,-92.65038268
Plants,Jornada_GW,0.011466077,-45.10298147
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.004088028,-70.59946871
Plants,Jornada_GW,0.003310024,-65.34755428
Plants,Jornada_GW,0.006285842,-60.61515394
Plants,Jornada_GW,0.003387122,-122.0685835
Plants,Jornada_GW,0.004760281,-74.01171354
Plants,Jornada_GW,0.00301168,-131.5895785
Plants,Jornada_GW,0.019173153,-36.92096748
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.005036561,-54.20986686
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.028349186,-32.39254569
Plants,Jornada_GW,0.008841602,-54.55695924
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002620767,-131.3040953
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.004748512,-69.68142828
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002512661,-93.58284055
Plants,Jornada_GW,0.002464937,-65.0780351
Plants,Jornada_GW,0.002475501,-121.3905394
Plants,Jornada_GW,0.018903921,-36.30414375
Plants,Jornada_GW,0.006642832,-61.69213431
Plants,Jornada_GW,0.002491325,-77.99927659
Plants,Jornada_GW,0.014190512,-40.10891613
Plants,Jornada_GW,0.006991304,-57.93306705
Plants,Jornada_GW,0.002684749,-106.618479
Plants,Jornada_GW,0.010538469,-49.5110897
Plants,Jornada_GW,0.007398742,-66.85976491
Plants,Jornada_GW,0.012775667,-48.79546813
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.003799692,-69.34389849
Plants,Jornada_GW,0.005157888,-72.87786216
Plants,Jornada_GW,0.003238972,-84.2024905
Plants,Jornada_GW,0.007035191,-47.78640035
Plants,Jornada_GW,0.003227766,-99.51854976
Plants,Jornada_GW,0.019018911,-36.11064444
Plants,Jornada_GW,0.00673006,-67.81274564
Plants,Jornada_GW,0.003360848,-100.5900903
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002529232,-107.8743151
Plants,Jornada_GW,0.007247933,-53.28990634
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.003524558,-105.6164264
Plants,Jornada_GW,0.008094743,-54.41579164
Plants,Jornada_GW,0.003063265,-105.3721703
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.012418963,-50.92638288
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.002106994,-8.422181696
Plants,Jornada_GW,0.008082466,-53.87019894
Plants,Jornada_GW,0.004064431,-95.97331473
Plants,Jornada_GW,0.005980661,-65.19243261
Plants,Jornada_GW,0.003413659,-80.3276143
Plants,Jornada_GW,0.006488642,-45.50585928
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.003610926,-74.18318967
Plants,Jornada_GW,-0.002145017,0.564378742
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.003006269,-107.9984991
Plants,Jornada_GW,0.004398259,-85.65256534
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.005586389,-81.64076465
Plants,Jornada_GW,0.012017526,-43.59866381
Plants,Jornada_GW,0.003487701,-106.4563724
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.004581703,-57.4387558
Plants,Jornada_GW,0.003733218,-87.63203707
Plants,Jornada_GW,0.003162973,-110.6105117
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,NA,NA
Plants,Jornada_GW,0.00249028,-57.72429538
Plants,Jornada_GW,NA,NA
Plants,Jornada_MS,0.005230108,-50.41219007
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.004845884,-23.28839016
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.002098237,-1.047350311
Plants,Jornada_MS,0.015095033,-28.30814862
Plants,Jornada_MS,0.005988119,-49.71539225
Plants,Jornada_MS,0.006462239,-43.84850395
Plants,Jornada_MS,0.005287039,-47.70812276
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.010264448,-37.16189536
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.005207157,-58.43727638
Plants,Jornada_MS,0.005071129,-61.44562986
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.037145302,-17.53849643
Plants,Jornada_MS,0.046705454,-17.92489273
Plants,Jornada_MS,0.005990734,-44.77156112
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.005075889,-57.80821987
Plants,Jornada_MS,0.005494583,-54.20973041
Plants,Jornada_MS,0.01415935,-29.30034326
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.005631754,-53.9246658
Plants,Jornada_MS,0.064938262,-18.25905692
Plants,Jornada_MS,0.069084979,-17.0213555
Plants,Jornada_MS,0.034411278,-21.1117045
Plants,Jornada_MS,0.015695986,-29.66524185
Plants,Jornada_MS,0.004986091,-54.32990104
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.041607989,-17.4007675
Plants,Jornada_MS,0.02451284,-23.26782176
Plants,Jornada_MS,0.075855785,-16.18400442
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.00534019,-53.22353332
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.023097913,-19.77523609
Plants,Jornada_MS,0.003803118,-3.278635754
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.004959193,-49.79187369
Plants,Jornada_MS,0.050498012,-18.25311564
Plants,Jornada_MS,0.017463945,-24.46535672
Plants,Jornada_MS,0.004609986,-39.77351163
Plants,Jornada_MS,0.0049294,-53.15423453
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.004746318,-58.46323841
Plants,Jornada_MS,0.00571013,-54.7938615
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.006448376,-48.56758687
Plants,Jornada_MS,0.046492552,-18.7323195
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.010113868,-33.13977173
Plants,Jornada_MS,0.005746223,-52.07176817
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.052422326,-17.54929207
Plants,Jornada_MS,0.009918439,-42.74408438
Plants,Jornada_MS,0.034896336,-21.46783991
Plants,Jornada_MS,0.005814746,-51.58426141
Plants,Jornada_MS,0.006568396,-31.82313097
Plants,Jornada_MS,0.005193377,-70.13833872
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,NA,NA
Plants,Jornada_MS,0.004991318,-46.34107212
Plants,Jornada_MS,0.007739554,-36.4907926
Plants,Jornada_MW,0.008241362,-3.039531521
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.011363005,-27.8077858
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.016401691,-26.02658884
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.007753304,-34.16584713
Plants,Jornada_MW,0.007677368,-25.64252517
Plants,Jornada_MW,0.007841109,-34.55411975
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.016451683,-22.65996454
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.023329872,-19.49676142
Plants,Jornada_MW,0.035499226,-15.59343878
Plants,Jornada_MW,0.039188238,-14.32868466
Plants,Jornada_MW,0.18377225,-9.166715832
Plants,Jornada_MW,0.057068955,-14.82756077
Plants,Jornada_MW,0.009677604,-39.09144419
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.008795734,-36.5749329
Plants,Jornada_MW,0.049713754,-15.68919775
Plants,Jornada_MW,0.015631222,-33.70284425
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.008741742,-42.04614508
Plants,Jornada_MW,0.007008925,-11.20838882
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.00811187,-40.28278793
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.011701155,-33.83171398
Plants,Jornada_MW,0.084469727,-12.14992405
Plants,Jornada_MW,0.01695867,-22.48861246
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.009518953,-26.74008928
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.011010861,-26.74375436
Plants,Jornada_MW,0.029618104,-18.75059081
Plants,Jornada_MW,0.007658525,-29.68798607
Plants,Jornada_MW,0.009597558,-35.47624761
Plants,Jornada_MW,0.007250539,-25.91112221
Plants,Jornada_MW,0.009267694,-28.71101845
Plants,Jornada_MW,0.046650935,-15.54288044
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,-0.00269296,0.510907707
Plants,Jornada_MW,0.008168158,-30.71539985
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.008086385,-29.17359851
Plants,Jornada_MW,NA,NA
Plants,Jornada_MW,0.009257036,-42.57991024
Plants,Jornada_PS,0.004953783,-59.09479278
Plants,Jornada_PS,0.004981424,-47.88393941
Plants,Jornada_PS,0.00490108,-43.67941909
Plants,Jornada_PS,0.00487436,-21.30878154
Plants,Jornada_PS,0.006905858,-49.61059638
Plants,Jornada_PS,0.004801838,-2.358883933
Plants,Jornada_PS,0.004848663,-20.3415735
Plants,Jornada_PS,0.035699322,-21.58582703
Plants,Jornada_PS,0.004624788,-12.1918728
Plants,Jornada_PS,0.004799789,-3.171454814
Plants,Jornada_PS,0.00484346,-15.73014118
Plants,Jornada_PS,0.004535969,-5.413849752
Plants,Jornada_PS,0.004657082,-8.741636325
Plants,Jornada_PS,0.009566824,-53.99694994
Plants,Jornada_PS,0.006818397,-55.05087313
Plants,Jornada_PS,0.005034096,-52.69566505
Plants,Jornada_PS,0.016999534,-32.342069
Plants,Jornada_PS,0.005387701,-4.285162614
Plants,Jornada_PS,0.004981801,-23.82204659
Plants,Jornada_PS,0.00488367,-30.56570709
Plants,Jornada_PS,0.005768844,-67.69336829
Plants,Jornada_PS,0.041917386,-20.43425108
Plants,Jornada_PS,0.00480678,-5.392115915
Plants,Jornada_PS,0.004811566,-10.38698504
Plants,Jornada_PS,0.004804275,-3.528617261
Plants,Jornada_PS,0.006490317,-52.98478164
Plants,Jornada_PS,0.005832081,-54.6100709
Plants,Jornada_PS,0.004867936,-25.96179822
Plants,Jornada_PS,NA,NA
Plants,Jornada_PS,0.004878186,-44.43541485
Plants,Jornada_PS,0.005325854,-2.833293302
Plants,Jornada_PS,0.004922973,-41.72534117
Plants,Jornada_PS,0.005105189,-48.02535863
Plants,Jornada_PS,0.004822866,-6.687691144
Plants,Jornada_PS,0.005287711,-79.98248096
Plants,Jornada_PS,0.022478326,-27.63325639
Plants,Jornada_PS,0.003921474,-2.763727885
Plants,Jornada_PS,0.004825957,-8.338154561
Plants,Jornada_PS,0.032405704,-24.20495434
Plants,Jornada_PS,0.008113765,-51.4570633
Plants,Jornada_PS,0.005316655,-77.27708749
Plants,Jornada_PS,0.099961702,-15.97785885
Plants,Jornada_PS,0.066498431,-20.54235105
Plants,Jornada_PS,0.005320953,-2.013873557
Plants,Jornada_PS,0.004811337,-6.197047589
Plants,Jornada_PS,0.004806656,-5.164435574
Plants,Jornada_PS,0.004805842,-5.812047278
Plants,Jornada_PS,0.004853561,-31.46816654
Plants,Jornada_PS,0.004839904,-19.35591729
Plants,Jornada_PS,0.004848712,-37.48613591
Plants,Jornada_PS,0.004801463,-2.853788317
Plants,Jornada_PS,0.114527423,-14.20640712
Plants,Jornada_PS,0.004913416,-47.26910238
Plants,Jornada_PS,0.004802859,-4.431307831
Plants,Jornada_PS,0.004802686,0.215160384
Plants,Jornada_PS,0.004878257,-27.02455743
Plants,Jornada_PS,0.004796799,-0.867413547
Plants,Jornada_PS,0.015271558,-27.80049474
Plants,Jornada_PS,0.004802467,-3.645308559
Plants,Jornada_PS,0.005121146,-46.32526199
Plants,Jornada_PS,0.004804145,-6.078222438
Plants,Jornada_PS,0.005250688,-65.59578301
Plants,Jornada_PS,0.004804621,-4.763525575
Plants,Jornada_PS,0.005028498,-56.7689263
Plants,Jornada_PS,0.100622058,-12.55528167
Plants,Jornada_PS,0.028584761,-23.57601947
Plants,Jornada_PS,0.022594755,-29.5820637
Plants,Jornada_PS,0.004796228,-40.92634452
Plants,Jornada_PS,0.03574773,-25.62581322
Plants,Jornada_PS,0.007866991,-52.95141993
Plants,Jornada_PS,0.004993506,-16.78576402
Plants,Jornada_PS,0.004822629,-9.261843539
Plants,Jornada_PS,0.005140591,-69.81128064
Plants,Jornada_PS,0.004813982,-5.758351539
Plants,Jornada_PS,0.004793089,-33.65047375
Plants,Jornada_PS,0.005397821,-59.12980672
Plants,Jornada_PS,0.004799669,-5.292395288
Plants,Jornada_PS,0.004800885,-1.229185333
Plants,Jornada_PS,0.005293932,-2.937058084
Plants,Jornada_PS,0.004556695,-5.920644812
Plants,Jornada_PS,0.006130273,-55.80560075
Plants,Jornada_PS,0.004794899,-2.240265709
Plants,Jornada_PS,0.004817031,-5.917410069
Plants,Jornada_PS,0.004827776,-13.88141995
Plants,Jornada_PW,0.017808132,-28.10525194
Plants,Jornada_PW,0.012246348,-32.25911543
Plants,Jornada_PW,0.012060509,-9.873627265
Plants,Jornada_PW,0.011854076,-13.83760303
Plants,Jornada_PW,0.01146156,-12.05621503
Plants,Jornada_PW,0.01250369,-28.45342736
Plants,Jornada_PW,0.011912087,-30.07556371
Plants,Jornada_PW,0.011778161,-14.40988119
Plants,Jornada_PW,0.021376336,-20.48986591
Plants,Jornada_PW,0.012132807,-7.068517867
Plants,Jornada_PW,0.01189534,-13.57067601
Plants,Jornada_PW,0.013568047,-28.45711568
Plants,Jornada_PW,0.183676143,-8.810487461
Plants,Jornada_PW,0.011987454,-14.58432295
Plants,Jornada_PW,0.01187516,-13.95444585
Plants,Jornada_PW,0.011997756,-28.45198182
Plants,Jornada_PW,0.011417746,-20.95674682
Plants,Jornada_PW,0.032169317,-18.55236055
Plants,Jornada_PW,0.011853274,-24.73762855
Plants,Jornada_PW,0.020835695,-26.42339422
Plants,Jornada_PW,0.019783168,-22.19863538
Plants,Jornada_PW,0.011928119,-14.47754022
Plants,Jornada_PW,0.012145477,-22.06074736
Plants,Jornada_PW,0.088327801,-12.35244217
Plants,Jornada_PW,0.012646589,-29.44115986
Plants,Jornada_PW,0.011671994,-17.12615497
Plants,Jornada_PW,0.011588368,-18.78528834
Plants,Jornada_PW,0.013523171,-25.7518076
Plants,Jornada_PW,0.011902956,-17.7985803
Plants,Jornada_PW,0.011871075,-16.67848658
Plants,Jornada_PW,0.011838642,-19.35933181
Plants,Jornada_PW,0.011663053,-13.6556696
Plants,Jornada_PW,0.01195926,-25.78541682
Plants,Jornada_PW,0.011868419,-19.5812095
Plants,Jornada_PW,0.020312647,-21.62445199
Plants,Jornada_PW,0.011935231,-15.36705063
Plants,Jornada_PW,0.022903946,-18.67783241
Plants,Jornada_PW,0.011304182,-18.45285823
Plants,Jornada_PW,0.011213083,-11.16992342
Plants,Jornada_PW,0.013251731,-36.99104683
Plants,Jornada_PW,0.012234614,-26.23631084
Plants,Jornada_PW,0.066750107,-13.9253371
Plants,Jornada_PW,0.011427648,-10.58051005
Plants,Jornada_PW,0.011684257,-16.25760221
Plants,Jornada_PW,0.012317919,-22.26201728
Plants,Jornada_PW,0.011678638,-13.3875114
Plants,Jornada_PW,0.012030934,-26.52350939
Plants,Jornada_PW,0.013011525,-33.18523936
Plants,Jornada_PW,0.011776052,-17.40627216
Plants,Jornada_PW,0.01174866,-10.84792239
Plants,Jornada_PW,0.011967248,-13.00668848
Plants,Jornada_PW,0.011390042,-10.43160548
Plants,Jornada_PW,0.011787067,-11.29688617
Plants,Jornada_TS,0.003355066,-19.67745844
Plants,Jornada_TS,0.003153582,-12.05055121
Plants,Jornada_TS,0.005543298,-75.05897968
Plants,Jornada_TS,0.003580331,-111.4758807
Plants,Jornada_TS,0.003363309,-26.67983794
Plants,Jornada_TS,0.00426422,-102.5294081
Plants,Jornada_TS,0.003373112,-27.56054051
Plants,Jornada_TS,0.00338332,-46.41509648
Plants,Jornada_TS,0.00340207,-40.16829342
Plants,Jornada_TS,0.003504041,-91.25488303
Plants,Jornada_TS,0.003593091,-74.83808276
Plants,Jornada_TS,0.003885237,-96.2175668
Plants,Jornada_TS,0.004968942,-71.48273422
Plants,Jornada_TS,0.003494978,-87.75593373
Plants,Jornada_TS,0.003585946,-79.92691232
Plants,Jornada_TS,0.003483054,-11.28316438
Plants,Jornada_TS,0.004862475,-74.9414168
Plants,Jornada_TS,0.00342712,-17.43168508
Plants,Jornada_TS,0.009135806,-48.53803603
Plants,Jornada_TS,0.003367144,-12.57600791
Plants,Jornada_TS,0.003539827,-100.1261838
Plants,Jornada_TS,NA,NA
Plants,Jornada_TS,0.004523903,-77.50115731
Plants,Jornada_TS,0.003405409,-24.77943919
Plants,Jornada_TS,0.003363428,-21.01137942
Plants,Jornada_TS,0.003485379,-29.04236711
Plants,Jornada_TS,0.003163458,-12.95781705
Plants,Jornada_TS,0.00335631,-50.25297218
Plants,Jornada_TS,0.003359113,-15.08580956
Plants,Jornada_TS,0.003155146,-12.02496558
Plants,Jornada_TS,0.004009776,-98.78292181
Plants,Jornada_TS,0.012602117,-35.50645451
Plants,Jornada_TS,0.003352726,-18.41466835
Plants,Jornada_TS,0.005151329,-95.32441298
Plants,Jornada_TS,0.003526967,-93.33711061
Plants,Jornada_TS,0.003349641,-13.19223978
Plants,Jornada_TS,0.003316489,-35.59254611
Plants,Jornada_TS,0.004460411,-80.42267357
Plants,Jornada_TS,0.006297775,-73.67466467
Plants,Jornada_TS,0.003400142,-70.81974238
Plants,Jornada_TS,0.012268993,-46.82705458
Plants,Jornada_TS,0.003381867,-34.01678653
Plants,Jornada_TS,0.003351186,-27.75627534
Plants,Jornada_TS,0.003356641,-14.31029667
Plants,Jornada_TS,0.00337044,-37.59836103
Plants,Jornada_TS,0.00747735,-56.54208432
Plants,Jornada_TS,0.004108393,-82.62371318
Plants,Jornada_TS,0.003355618,-17.00049071
Plants,Jornada_TS,0.019563346,-37.15335394
Plants,Jornada_TS,0.003353512,-14.144368
Plants,Jornada_TS,0.003353256,-12.52437569
Plants,Jornada_TS,0.004790485,-68.28739752
Plants,Jornada_TS,0.005617066,-85.18727597
Plants,Jornada_TS,0.009042572,-45.56307662
Plants,Jornada_TS,0.003657891,-88.61125282
Plants,Jornada_TS,0.003449158,-71.2761506
Plants,Jornada_TS,0.003460504,-24.96523435
Plants,Jornada_TS,0.003416279,-43.42578939
Plants,Jornada_TS,0.003357239,-11.96473388
Plants,Jornada_TS,0.00335106,-15.04957797
Plants,Jornada_TS,0.003476437,-20.89070819
Plants,Jornada_TS,0.003239576,-20.23107031
Plants,Jornada_TS,0.082885553,-19.35673972
Plants,Jornada_TS,0.129764463,-14.32568457
Plants,Jornada_TS,0.003417228,-65.00239017
Plants,Jornada_TS,0.003498795,-9.402045989
Plants,Jornada_TS,0.003375448,-62.29566627
Plants,Jornada_TS,0.003357184,-27.08921501
Plants,Jornada_TS,0.106187382,-16.20120966
Plants,Jornada_TS,0.004687457,-86.05395147
Plants,Jornada_TS,0.00364702,-86.93500851
Plants,Jornada_TS,0.003656293,-106.1868494
Plants,Jornada_TS,0.003571461,-103.2003953
Plants,Jornada_TS,0.019995919,-30.51121048
Plants,Jornada_TS,0.003352939,-12.84692521
