Group,site,species,intercept,slope,Persistence,Mean,Median,RA,Pcat,rare
Birds,NewYork,MagnoliaWarbler,0.027287121,-39.47121171,0.545454545,18.18181818,15,0.015546561,P,R
Birds,NewYork,BicknellsThrush,0.102974763,-35.99120142,1,73.63636364,79,0.092001723,P,R
Birds,NewYork,YellowbelliedFlycatcher,0.030048301,-35.89395358,0.545454545,20.18181818,17,0.017288473,P,R
Birds,NewYork,SwainsonsThrush,0.179699345,-27.9215927,1,135,148,0.168979824,P,R
Birds,NewYork,BlackthroatedGreenWarbler,-0.003196654,-14.46852129,0.545454545,5.363636364,2,0.00454285,N,R
Birds,NewYork,NashvilleWarbler,-0.015214411,-13.94708704,0.545454545,8.818181818,2,0.007644786,N,R
Birds,NewYork,WhitethroatedSparrow,0.242577572,-12.03445932,1,161.1818182,160,0.204939835,P,R
Birds,NewYork,SlatecoloredJunco,-0.050948606,-3.545785502,0.545454545,15.54545455,10,0.013577267,N,R
Birds,NewYork,BlackpollWarbler,4.679451088,-0.081977204,1,127.1818182,135,0.177558804,N,R
Birds,NewYork,EurasianWren,0.148599743,4.378715063,1,119.9090909,123,0.198914707,N,R
Birds,NewYork,MyrtleWarbler,0.073861286,10.00175159,0.545454545,36.27272727,36,0.031824049,N,R
Birds,NewYork,YellowrumpedWarbler,0.036011978,59.38262715,0.363636364,10.27272727,0,0.00831198,N,R
Birds,NewYork,LeastFlycatcher,-0.0094382,59.82663668,0.454545455,1.272727273,0,0.001265537,N,R
Birds,NewYork,HermitThrush,0.021354029,74.33187669,0.545454545,9.818181818,4,0.008344079,N,R
Birds,NewYork,BlackburnianWarbler,0.001932088,1221.744824,0.454545455,0.727272727,0,0.000666582,N,R
Birds,NewYork,Ovenbird,0.000792495,2039.015837,0.454545455,1.181818182,0,0.001044952,N,R
Birds,Pawnee,GrasshopperSparrow,0.001550125,-2344.917561,0.666666667,2.444444444,2,0.001161445,P,R
Birds,Pawnee,EasternKingbird,0.000616695,-1860.845537,0.555555556,0.888888889,1,0.000474587,P,R
Birds,Pawnee,MountainPlover,0.001967378,-1199.561364,0.444444444,1.888888889,0,0.000796925,P,R
Birds,Pawnee,BrownThrasher,0.000572561,-988.8054012,0.666666667,1.333333333,1,0.000620534,P,R
Birds,Pawnee,NorthernMockingbird,0.003098912,-693.3301029,0.777777778,5.333333333,4,0.003231021,P,R
Birds,Pawnee,HouseSparrow,0.001914691,-631.8592524,0.888888889,4,3,0.001955483,P,R
Birds,Pawnee,AmericanRobin,0.00167689,-623.0368696,1,4,4,0.001906942,P,R
Birds,Pawnee,RedwingedBlackbird,0.001656658,-560.7075234,0.888888889,3.111111111,3,0.001534283,P,R
Birds,Pawnee,CommonGrackle,0.00172846,-351.1863501,0.666666667,1.555555556,2,0.000887244,P,R
Birds,Pawnee,ChestnutLongspur,0.003009451,-323.6703967,1,6.555555556,6,0.00348316,P,R
Birds,Pawnee,SaysPhoebe,0.004443586,-281.6349747,1,10.66666667,7,0.005081973,P,R
Birds,Pawnee,EuropeanStarling,0.009336595,-192.4193551,1,20.66666667,19,0.010402783,P,R
Birds,Pawnee,Killdeer,0.001955862,-189.6847774,0.888888889,6.555555556,3,0.002635266,P,R
Birds,Pawnee,BrewersSparrow,0.01618281,-42.38302305,1,43.77777778,35,0.020363383,P,R
Birds,Pawnee,WesternKingbird,0.006594894,-21.66303551,1,30.77777778,26,0.015776165,P,R
Birds,Pawnee,BarnSwallow,-0.005747274,-20.72393114,0.777777778,26.22222222,12,0.009915288,N,R
Birds,Pawnee,MccownsLongspur,0.089721104,-11.13910137,1,208.7777778,201,0.102966475,P,R
Birds,Pawnee,CliffSwallow,0.035396211,-9.956534011,0.777777778,9.111111111,8,0.007036055,P,R
Birds,Pawnee,MourningDove,0.056166058,-7.33189736,1,128.4444444,133,0.073327231,P,R
Birds,Pawnee,LarkBunting,0.354141865,-7.035504293,1,763.4444444,636,0.368220299,P,C
Birds,Pawnee,HornedLark,0.155507976,-6.951061262,1,368.6666667,272,0.18089225,P,R
Birds,Pawnee,WesternMeadowlark,0.165006116,-5.061246632,1,346.3333333,328,0.186243059,P,R
Birds,Pawnee,BullocksOriole,0.001927096,1140.354427,0.444444444,0.777777778,0,0.000419779,N,R
Birds,Pawnee,RockWren,NA,NA,0.333333333,0.333333333,0,0.000104197,N,R
Birds,Pawnee,HouseFinch,NA,NA,0.555555556,1.111111111,1,0.000564173,N,R
Birds,PawneeRaptors,FerrugineousHawk,0.076937627,-7.368743287,1,3.777777778,3,0.100988432,P,R
Birds,PawneeRaptors,RedtailedHawk,0.215659663,-5.296194218,0.888888889,9.555555556,5,0.210058676,P,R
Birds,PawneeRaptors,SwainsonsHawk,0.485425034,-1.130722553,1,23.55555556,22,0.62038437,P,C
Birds,PawneeRaptors,GoldenEagle,NA,NA,0.222222222,0.555555556,0,0.012698413,N,R
Birds,PawneeRaptors,BurrowingOwl,NA,NA,0.777777778,2.111111111,2,0.055870109,N,R
Birds,Redvers,Ring.neck.Duck,0.009362444,-137.5073725,0.694444444,2.571428571,2,0.034311509,P,R
Birds,Redvers,Ruddy.Duck,0.029898866,-38.59317739,0.444444444,2.8,0,0.035542574,P,R
Birds,Redvers,Bufflehead,0.016793599,-31.83484361,0.333333333,1.542857143,0,0.032502638,P,R
Birds,Redvers,Pintail,0.048653468,-22.18685712,0.944444444,14.42857143,11,0.073154322,P,R
Birds,Redvers,Canvasback,0.036501799,-19.86404247,0.916666667,9.942857143,10,0.062367259,P,R
Birds,Redvers,Redhead,0.043417812,-15.09851616,0.777777778,7.914285714,5,0.050464306,P,R
Birds,Redvers,Northern.Shoveler,0.046500101,-15.00640297,0.972222222,12.57142857,11,0.071955429,P,R
Birds,Redvers,Gadwall,0.046291181,-5.799548823,0.972222222,14.85714286,9,0.073691892,P,R
Birds,Redvers,Common.Teal,0.053242092,-4.390675185,0.972222222,18.62857143,17,0.091762711,P,R
Birds,Redvers,American.Wigeon,0.080853917,-4.14639507,0.944444444,25.85294118,21.5,0.112218681,P,R
Birds,Redvers,Mallard,0.252072885,-1.825974965,0.972222222,78.45714286,57,0.288076868,P,C
Birds,Redvers,Blue.Winged.Teal,0.301221733,-0.81182665,0.972222222,81.45714286,70,0.30145297,P,C
Birds,Redvers,Lesser.Scaup,0.111794639,-0.53590177,0.944444444,29.37142857,13,0.108949361,P,R
Birds,Skokholm,Blackbird,0.018157557,-59.84362289,0.288461538,0.680851064,0,0.100938795,P,R
Birds,Skokholm,Reed.Bunting,0.016785651,-26.46611009,0.269230769,0.872340426,0,0.100279009,P,R
Birds,Skokholm,Dunnock,0.03947717,-3.505276754,0.557692308,3.255319149,4,0.123950821,P,R
Birds,Skokholm,Stock.dove,0.298645612,-2.828473062,0.25,10.14893617,0,0.143716925,P,R
Birds,Skokholm,Lapwing,0.091002978,-2.494442671,0.884615385,10.40425532,8,0.180291286,P,R
Birds,Skokholm,Starling,0.218607293,-1.021922256,0.673076923,15.72340426,8,0.183202359,P,R
Birds,Skokholm,Skylark,0.288164707,-0.289558712,0.903846154,18.42553191,15,0.213104252,P,R
Birds,Skokholm,Northern.Wheatear,0.206756651,-0.154055299,0.903846154,19.14893617,14,0.258160981,P,C
Birds,Skokholm,Meadow.Pipit,0.325742059,-0.071680573,0.903846154,40.80851064,40,0.461085368,P,C
Birds,Skokholm,Eurasian.Linnet,NA,NA,0.019230769,0.021276596,0,0.09642094,N,R
Birds,Skokholm,Cuckoo,NA,NA,0.038461538,0.042553191,0,0.096524048,N,R
Birds,Skokholm,African.Stonechat,NA,NA,0.038461538,0.042553191,0,0.096660007,N,R
Birds,Skokholm,Common.Whitethroat,NA,NA,0.057692308,0.063829787,0,0.096806385,N,R
Birds,Skokholm,European.Robin,NA,NA,0.038461538,0.042553191,0,0.096861051,N,R
Birds,Skokholm,Sedge.Warbler,NA,NA,0.057692308,0.063829787,0,0.096940786,N,R
Birds,Skokholm,Barn.Swallow,NA,NA,0.115384615,0.127659574,0,0.097364681,N,R
Birds,Texas,MourningDove,0.019364882,-92.40175159,0.75,3.125,1,0.015173467,P,R
Birds,Texas,FieldSparrow,0.055961798,-45.60319266,0.25,3.0625,0,0.009417718,P,R
Birds,Texas,Yellow.billedCuckoo,0.055034625,-29.69489305,0.6875,7.5,5.5,0.038042631,P,R
Birds,Texas,PaintedBunting,0.052722718,-29.61944282,0.5,5.75,0.5,0.019958171,P,R
Birds,Texas,BlueGrosbeak,0.029883501,-13.57669344,0.375,3.4375,0,0.014973222,P,R
Birds,Texas,KentuckyWarbler,0.073390059,-13.04171987,0.6875,8.1875,8,0.048472953,P,R
Birds,Texas,PrairieWarbler,0.141749243,-9.24204422,0.5625,20.625,11,0.0723297,P,R
Birds,Texas,White.eyedVireo,0.09225873,-5.965005338,0.9375,20,16,0.084565767,P,R
Birds,Texas,BlackAndWhiteWarbler,0.126195701,-5.82677664,0.6875,10.0625,10,0.067465788,P,R
Birds,Texas,HoodedWarbler,0.235121464,-3.890990459,0.5,12.0625,3,0.089753791,P,R
Birds,Texas,Worm.eatingWarbler,0.208042231,-2.772469491,0.5,7.375,1.5,0.057654386,P,R
Birds,Texas,Red.eyedVireo,0.388491895,-1.026010359,0.75,15.25,6,0.106976247,P,R
Birds,Texas,IndigoBunting,0.49333188,0.749389543,0.8125,44.6875,45.5,0.185502155,N,R
Birds,Texas,Yellow.breastedChat,0.357007811,2.801779906,0.75,51.0625,39,0.189714003,N,R
Birds,WhiteMountain,Downy.Woodpecker,0.016982904,-70.31950605,0.711111111,1.1,1,0.012916539,P,R
Birds,WhiteMountain,White.br.Nuthatch,0.015816373,-68.69662401,0.622222222,1.071428571,1,0.012786168,P,R
Birds,WhiteMountain,Solitary.Vireo,0.014672795,-64.35836801,0.355555556,0.486111111,0,0.00616296,P,R
Birds,WhiteMountain,Wood.Pewee,0.019630617,-60.70719711,0.422222222,0.763157895,0.25,0.009756421,P,R
Birds,WhiteMountain,Yellow.r.Warbler,0.018581244,-59.19146994,0.311111111,0.647058824,0,0.007731731,P,R
Birds,WhiteMountain,Hairy.Woodpecker,0.0192454,-55.89620569,0.955555556,1.593023256,1.5,0.019798005,P,R
Birds,WhiteMountain,Black.c.Chickadee,0.024797787,-52.56386012,0.777777778,1.7875,2,0.022272532,P,R
Birds,WhiteMountain,Winter.Wren,0.020421487,-52.30882909,0.6,1.0875,1,0.013200604,P,R
Birds,WhiteMountain,Blackburnian.Warbler,0.022914037,-39.96028167,0.4,0.894736842,0,0.010181531,P,R
Birds,WhiteMountain,Brown.Creeper,0.011049724,-39.55934585,0.177777778,0.35,0,0.004466795,P,R
Birds,WhiteMountain,Scarlet.Tanager,0.03704429,-30.66941711,1,2.933333333,3,0.036658932,P,R
Birds,WhiteMountain,Yellow.b.Sapsucker,0.026600383,-23.98376937,0.844444444,1.821428571,2,0.021972439,P,R
Birds,WhiteMountain,Rose.br.Grosbeak,0.030520277,-20.35242754,0.888888889,2.321428571,2,0.028420396,P,R
Birds,WhiteMountain,Veery,0.03087404,-19.72216124,0.6,1.842105263,2,0.021450154,P,R
Birds,WhiteMountain,Hermit.Thrush,0.034292755,-14.85492488,0.955555556,2.5,2.5,0.031201881,P,R
Birds,WhiteMountain,Bk..thr.Green.Warbler,0.139460048,-4.351384802,1,10.74444444,10,0.131082847,P,R
Birds,WhiteMountain,Bk..thr.Blue.Warbler,0.128759743,-4.236287677,1,9.055555556,8,0.1103023,P,R
Birds,WhiteMountain,Red.eyed.Vireo,0.250377811,-2.504965594,1,19.77777778,19.5,0.247921857,P,C
Birds,WhiteMountain,American.Redstart,0.069863128,-2.045886647,0.911111111,8.4,8,0.098644009,P,R
Birds,WhiteMountain,Ovenbird,0.175504449,-1.9216863,1,13.16666667,12.5,0.163942639,P,R
Birds,WhiteMountain,Least.Flycatcher,0.063409608,26.78215941,0.133333333,0.583333333,0,0.005650929,N,R
Birds,WhiteMountain,Swainsons.Thrush,0.015267176,586.0874479,0.244444444,0.329268293,0,0.004291978,N,R
Birds,WhiteMountain,Wood.Thrush,NA,NA,0.177777778,0.38372093,0,0.004024681,N,R
Fish,HinkleyFlatfish,Scophthalmus.rhombus,0.003811031,-318.1524908,0.352941176,1,0,0.002129436,P,R
Fish,HinkleyFlatfish,Pleuronectes.platessa,0.019732623,-117.7210019,0.764705882,9.122941176,4,0.015634812,P,R
Fish,HinkleyFlatfish,Limanda.limanda,0.193932907,-4.236302978,1,129.2847059,135.9,0.251605844,P,C
Fish,HinkleyFlatfish,Solea.solea,0.381885216,-2.660712591,1,201.6511765,162,0.41066607,P,C
Fish,HinkleyFlatfish,Platichthys.flesus,0.197291521,-0.399536721,1,147.3994118,130,0.318842149,P,C
Fish,HinkleyFlatfish,Zeugopterus.punctatus,NA,NA,0.058823529,0.058823529,0,9.21E-05,N,R
Fish,HinkleyFlatfish,Glyptocephalus.cynoglossus,NA,NA,0.058823529,0.058823529,0,0.000120294,N,R
Fish,HinkleyFlatfish,Microstomus.kitt,NA,NA,0.058823529,0.058823529,0,0.00015006,N,R
Fish,HinkleyFlatfish,Psetta.maxima,NA,NA,0.176470588,0.411764706,0,0.000759278,N,R
Fish,HinkleyGadoidfish,Pollachius.pollachius,0.002758041,-525.9975675,0.764705882,7.362941176,6,0.00223567,P,R
Fish,HinkleyGadoidfish,Ciliata.septentrionalis,0.001518646,-431.0398223,0.823529412,4.08,4,0.001426478,P,R
Fish,HinkleyGadoidfish,Merluccius.merluccius,0.007919166,-120.1367078,0.823529412,22.96705882,14.63,0.007335039,P,R
Fish,HinkleyGadoidfish,Trisopterus.esmarkii,0.005936163,-83.42835194,0.882352941,20.73764706,12,0.007671975,P,R
Fish,HinkleyGadoidfish,Gadus.morhua,0.018050129,-67.46012699,0.941176471,63.94117647,32,0.015417365,P,R
Fish,HinkleyGadoidfish,Ciliata.mustela,0.009959928,-20.1213436,0.941176471,54.12764706,46,0.017135346,P,R
Fish,HinkleyGadoidfish,Trisopterus.luscus,-0.030081289,-3.302822565,1,243.8764706,140,0.060356995,N,R
Fish,HinkleyGadoidfish,Trisopterus.minutus,-0.090546562,-1.271250033,1,526.4070588,212,0.139929123,N,R
Fish,HinkleyGadoidfish,Merlangius.merlangus,0.678698295,-1.232420157,1,2398.795882,2080,0.748256185,P,C
Fish,HinkleyGadoidfish,Molva.molva,NA,NA,0.117647059,0.117647059,0,1.83E-05,N,R
Fish,HinkleyGadoidfish,Pollachius.virens,NA,NA,0.058823529,0.058823529,0,2.80E-05,N,R
Fish,HinkleyGadoidfish,Micromesistius.poutassou,NA,NA,0.176470588,0.176470588,0,5.15E-05,N,R
Fish,HinkleyGadoidfish,Gaidropsaurus.vulgaris,NA,NA,0.117647059,0.176470588,0,6.51E-05,N,R
Fish,HinkleyGadoidfish,Raniceps.raninus,NA,NA,0.235294118,0.235294118,0,7.29E-05,N,R
Fish,NorthseaDemersal,Trigla.lucerna,0.011237623,-24.39199766,0.666666667,0.043333333,0.02,0.010020709,P,R
Fish,NorthseaDemersal,Callionymus.maculatus,0.067384527,-21.26117882,0.708333333,0.19,0.07,0.040359914,P,R
Fish,NorthseaDemersal,Aspitrigla.cuculus,0.047425426,-16.29410984,0.541666667,0.112083333,0.01,0.021182479,P,R
Fish,NorthseaDemersal,Cyclopterus.lumpus,0.015004628,-12.63955387,0.958333333,0.019020833,0.0185,0.009739592,P,R
Fish,NorthseaDemersal,Anarhichas.lupus,0.171320557,-1.781120647,0.958333333,0.205,0.16,0.074455913,P,R
Fish,NorthseaDemersal,Callionymus.lyra,0.765075839,-1.261745415,0.916666667,5.0625,3,0.70763744,P,C
Fish,NorthseaDemersal,Lophius.piscatorius,0.700885053,-0.225964211,0.958333333,0.440833333,0.35,0.136603954,P,R
Fish,NorthseaFlatfish,Phrynorhombus.norvegicus,0.000629274,-1530.546319,0.708333333,0.017458333,0.01,0.000371313,P,R
Fish,NorthseaFlatfish,Hippoglossus.hippoglossus,0.000470987,-936.7719836,0.666666667,0.029875,0.014,0.000627399,P,R
Fish,NorthseaFlatfish,Lepidorhombus.whiffiagonis,0.011107562,-191.8958399,0.833333333,0.391666667,0.405,0.009376899,P,R
Fish,NorthseaFlatfish,Arnoglossus.laterna,0.004773496,-120.6266141,0.708333333,0.153541667,0.06,0.003564728,P,R
Fish,NorthseaFlatfish,Scophthalmus.rhombus,0.002666315,-90.1172323,0.875,0.102291667,0.055,0.002701831,P,R
Fish,NorthseaFlatfish,Psetta.maxima,0.010158716,-37.96320928,0.916666667,0.547791667,0.095,0.008834642,P,R
Fish,NorthseaFlatfish,Glyptocephalus.cynoglossus,0.029519447,-32.5004094,0.958333333,1.0375,0.9,0.025428751,P,R
Fish,NorthseaFlatfish,Buglossidium.luteum,0.019524504,-17.20382111,0.958333333,0.7875,0.275,0.019310607,P,R
Fish,NorthseaFlatfish,Solea.solea,0.01598637,-14.01057688,1,0.551666667,0.4,0.014465314,P,R
Fish,NorthseaFlatfish,Pleuronectes.platessa,0.866041256,-8.910422603,1,38.79166667,38.5,0.865132472,P,C
Fish,NorthseaFlatfish,Platichthys.flesus,0.035333564,-1.097052782,1,1.952083333,1.9,0.050186043,P,R
Fish,NorthseaGadoid,Brosme.brosme,0.000152311,-8169.831323,0.625,0.35125,0.35,9.01E-05,P,R
Fish,NorthseaGadoid,Merluccius.merluccius,0.000107046,-6497.693526,0.916666667,0.443333333,0.3,0.000117621,P,R
Fish,NorthseaGadoid,Molva.molva,0.000157623,-3520.754863,0.958333333,0.395833333,0.3,0.000109245,P,R
Fish,NorthseaGadoid,Pollachius.pollachius,0.000228118,-1802.512695,0.833333333,0.895833333,0.1,0.000206985,P,R
Fish,NorthseaGadoid,Pollachius.virens,0.004139831,-116.4764843,1,10.83333333,4,0.00315043,P,R
Fish,NorthseaGadoid,Gadus.morhua,0.026468461,-15.79876705,1,84.08333333,42.5,0.028720908,P,R
Fish,NorthseaGadoid,Melanogrammus.aeglefinus,0.184988373,-4.711467629,1,661.4583333,675,0.176631098,P,R
Fish,NorthseaGadoid,Merlangius.merlangus,0.392767948,-2.498690028,1,1408.333333,1425,0.359437072,P,C
Fish,NorthseaGadoid,Trisopterus.esmarkii,0.45697204,-2.380203591,0.958333333,2110.416667,1800,0.431536537,P,C
Fish,NorthseaPelagic,Argentina.silus,8.98E-05,-8639.543637,0.791666667,0.151458333,0.15,5.16E-05,P,R
Fish,NorthseaPelagic,Sprattus.sprattus,0.498152766,-1.315619049,1,1953.333333,1200,0.470169021,P,C
Fish,NorthseaPelagic,Clupea.harengus,0.609182207,-0.575040194,1,2283.333333,1950,0.529779386,P,C
Herps,BoldParkLizards,Morethia_obscura,0.023636058,-309.1003569,0.571428571,4.142857143,2,0.01404225,P,R
Herps,BoldParkLizards,Tiliqua_rugosa,0.017649764,-132.2020004,0.714285714,2.571428571,1,0.007586121,P,R
Herps,BoldParkLizards,Pogona_minor,0.015934364,-122.7003689,0.857142857,4.285714286,4,0.012185051,P,R
Herps,BoldParkLizards,Aprasia_repens,0.02803082,-44.5966328,1,7.428571429,6,0.021862285,P,R
Herps,BoldParkLizards,Ctenotus_lesueurii,0.017214641,-42.2276181,1,3.428571429,3,0.010164373,P,R
Herps,BoldParkLizards,Menetia_greyii,-0.003813566,-32.08530936,0.571428571,2,1,0.006009064,N,R
Herps,BoldParkLizards,Lerista_elegans,0.076706526,-24.02476158,1,22.28571429,21,0.065586599,P,R
Herps,BoldParkLizards,Varanus_gouldii,0.071086596,-20.63163047,0.714285714,5.714285714,2,0.020267414,P,R
Herps,BoldParkLizards,Diplodactylus_spinigerus,0.021303374,-19.71255482,0.857142857,4.571428571,4,0.012470057,P,R
Herps,BoldParkLizards,Lerista_praepedita,0.023269424,-18.01225328,1,5.285714286,6,0.020714666,P,R
Herps,BoldParkLizards,Lialis_burtonis,0.05049133,-11.62674562,1,8.857142857,8,0.027263448,P,R
Herps,BoldParkLizards,Cyclodomorphus_celatus,0.159842401,-6.763263569,1,61.14285714,11,0.18794193,P,R
Herps,BoldParkLizards,Lerista_lineopunctulata,0.130301941,-6.401469571,0.857142857,14.14285714,3,0.037882605,P,R
Herps,BoldParkLizards,Ctenotus_fallens,0.193950583,-3.906431696,1,38.14285714,18,0.112027534,P,R
Herps,BoldParkLizards,Cryptoblepharus_plagiocephalus,0.016967758,-2.328464794,1,35.57142857,35,0.13535313,P,R
Herps,BoldParkLizards,Hemiergis_quadrilineata,1.021690996,-0.682237548,1,95.28571429,30,0.260497749,N,C
Herps,BoldParkLizards,Diplodactylus_alboguttatus,0.106786821,69.08520214,0.571428571,12.71428571,4,0.045605118,N,R
Herps,BoldParkLizards,Morethia_lineoocellata,NA,NA,0.142857143,0.285714286,0,0.001138304,N,R
Herps,BoldParkLizards,Tympanocryptis_adelaidensis,NA,NA,0.428571429,0.571428571,0,0.001402301,N,R
Herps,BoldParkSnakes,Simoselaps_fasciolatus,0.103130998,-21.98007722,0.714285714,1.857142857,1,0.064036585,P,R
Herps,BoldParkSnakes,Simoselaps_semifasciatus,0.089254528,-20.43210268,0.857142857,2.857142857,3,0.08033546,P,R
Herps,BoldParkSnakes,Ramphotyphlops_australis,0.150406062,-13.80954303,0.857142857,5.285714286,4,0.144133153,P,R
Herps,BoldParkSnakes,Simoselaps_bertholdi,0.527001457,0.91983032,0.857142857,9.857142857,3,0.306892511,N,C
Herps,BoldParkSnakes,Pseudonaja_affinis,0.523617919,11.13670465,0.571428571,8.428571429,6,0.293072145,N,C
Herps,BoldParkSnakes,Simoselaps_bimaculatus,0.07180098,35.26283541,0.857142857,2.428571429,2,0.08574806,N,R
Herps,BoldParkSnakes,Simoselaps_calonotos,NA,NA,0.428571429,1,0,0.025782085,N,R
Herps,CoweetaSalamanders,Desmognathus.quadramaculatus,0.123399185,-8.938709232,1,7.2,7,0.123211033,P,R
Herps,CoweetaSalamanders,Desmognathus.aeneus,0.123372546,-4.834225782,1,7.133333333,7,0.121732272,P,R
Herps,CoweetaSalamanders,Desmognathus.monticola,0.456116895,-3.587520703,1,26.6,25,0.452736701,P,C
Herps,CoweetaSalamanders,Desmognathus.ochrophaeus,0.313217433,-2.403172874,1,17.53333333,17,0.302319994,P,C
Herps,CowleyCountyLizards,Scincella_lateralis,0.129555138,-4.901607975,0.533333333,1.285714286,1,0.128793512,P,R
Herps,CowleyCountyLizards,Eumeces_obsoletus,0.612339792,-1.641022941,0.933333333,10.57142857,10,0.549109088,P,C
Herps,CowleyCountyLizards,Crotaphytus_collaris,0.44254409,-0.562155448,0.866666667,4.142857143,4,0.323436246,P,C
Herps,CowleyCountyLizards,Ophisaurus_attenuatus,0.133555089,-0.467522124,0.733333333,2.142857143,1.5,0.18005979,P,R
Herps,CowleyCountyLizards,Cnemnidophorous_sexlineatus,NA,NA,0.2,0.214285714,0,0.075092593,N,R
Herps,CowleyCountyLizards,Phrynosoma_cornutum,NA,NA,0.133333333,0.142857143,0,0.076842105,N,R
Herps,CowleyCountySnakes,Lampropeltis_getula,0.042837373,-18.27035395,0.666666667,1.428571429,1.5,0.092325647,P,R
Herps,CowleyCountySnakes,Thamnophis_sirtalis,0.079518151,-15.71304069,0.8,2.857142857,3,0.11919016,P,R
Herps,CowleyCountySnakes,Elaphe_emoryi,0.050627866,-14.52490249,0.733333333,1.785714286,1,0.102211883,P,R
Herps,CowleyCountySnakes,Thamnophis_proximus,0.016393443,-12.25188566,0.4,0.928571429,0,0.081967555,P,R
Herps,CowleyCountySnakes,Diadophis_punctatus,0.518995202,-2.729989873,0.933333333,24.14285714,25.5,0.481098605,P,C
Herps,CowleyCountySnakes,Tropidoclonion_lineatum,-0.062969925,-2.456315071,0.4,0.714285714,0,0.077817183,N,R
Herps,CowleyCountySnakes,Tantilla_gracilis,0.391568504,-1.312478587,0.933333333,16.5,17.5,0.374634508,P,C
Herps,CowleyCountySnakes,Lampropeltis_triangulum,-0.027847732,4.865343493,0.533333333,0.928571429,1,0.088528576,N,R
Herps,CowleyCountySnakes,Storeria_dekayi,NA,NA,0.066666667,0.071428571,0,0.06779661,N,R
Herps,CowleyCountySnakes,Pituophis_catenifer,NA,NA,0.133333333,0.142857143,0,0.06880123,N,R
Herps,CowleyCountySnakes,Agkistrodon_contortrix,NA,NA,0.133333333,0.214285714,0,0.069815443,N,R
Herps,CowleyCountySnakes,Elaphe_obsoleta,NA,NA,0.066666667,0.071428571,0,0.070175439,N,R
Herps,CowleyCountySnakes,Thamnophis_radix,NA,NA,0.133333333,0.285714286,0,0.070802005,N,R
Herps,CowleyCountySnakes,Lampropeltis_calligaster,NA,NA,0.333333333,0.357142857,0,0.071974687,N,R
Herps,CowleyCountySnakes,Nerodia_sipedon,NA,NA,0.333333333,0.5,0,0.076930575,N,R
Herps,CowleyCountySnakes,Masticophis_flagellum,NA,NA,0.333333333,0.642857143,0,0.085929895,N,R
Herps,ESGeorgeTurtles,Chelydra.serpentina,0.151331378,-3.000284211,1,188.0625,190.5,0.145594372,P,R
Herps,ESGeorgeTurtles,Emydoidea.blandingii,0.136038124,-2.690488987,0.875,146.375,170,0.112513814,P,R
Herps,ESGeorgeTurtles,Chrysemys.picta.marginata,0.718898722,0.88266001,1,959.1875,934,0.741891814,N,C
Herps,FitchSnakes,Pituophis_catenifer,0.310243173,-1.790033517,0.589285714,0.750387485,1,0.159598124,P,R
Herps,FitchSnakes,Nerodia_sipedon,0.306845406,-1.475690121,0.946428571,1.275899792,1.2,0.293273815,P,C
Herps,FitchSnakes,Thamnophis_sirtalis,0.55303581,-1.459221766,1,2.436548105,2.177083334,0.547128061,P,C
